x-axis,1,3,MATH1
second,Volt,Volt,Volt
+916.7500E-06,+472.3618049E-03,-630.6532589E-03,+1.1010742190E+00
+917.0000E-06,+402.0100459E-03,-324.1205993E-03,+725.0976560E-03
+917.2500E-06,+178.3919581E-03,-241.2060276E-03,+417.4804690E-03
+917.5000E-06,-118.0904512E-03,-241.2060276E-03,+119.6289060E-03
+917.7500E-06,-321.6080368E-03,-80.4020092E-03,-244.1406250E-03
+918.0000E-06,-246.2311527E-03,+316.5829116E-03,-566.4062500E-03
+918.2500E-06,-437.1859254E-03,+384.4221062E-03,-827.6367190E-03
+918.5000E-06,-846.7336590E-03,+359.2964788E-03,-1.2109375000E+00
+918.7500E-06,-907.0351659E-03,+597.9899438E-03,-1.5112304690E+00
+919.0000E-06,-889.4472262E-03,+804.0200919E-03,-1.6946411128E+00
+919.2500E-06,-1.1708542584E+00,+902.0100408E-03,-2.0803833005E+00
+919.5000E-06,-1.4045225983E+00,+927.1356682E-03,-2.3339843750E+00
+919.7500E-06,-1.5628140541E+00,+1.0326633048E+00,-2.6000976560E+00
+920.0000E-06,-1.5276381746E+00,+1.3643215937E+00,-2.8979492190E+00
+920.2500E-06,-1.5628140541E+00,+1.4296482257E+00,-2.9956054690E+00
+920.5000E-06,-1.8492462113E+00,+1.4095477234E+00,-3.2641601560E+00
+920.7500E-06,-1.8718592762E+00,+1.5050251097E+00,-3.3789062500E+00
+921.0000E-06,-1.8492462113E+00,+1.6884421930E+00,-3.5449218750E+00
+921.2500E-06,-2.0552763594E+00,+1.7236180725E+00,-3.7792968750E+00
+921.5000E-06,-2.1331658061E+00,+1.6457286258E+00,-3.7792968750E+00
+921.7500E-06,-2.1256281184E+00,+1.7562813875E+00,-3.8891601560E+00
+922.0000E-06,-2.0854271138E+00,+1.8542713365E+00,-3.9453125000E+00
+922.2500E-06,-2.0904522389E+00,+1.8316582716E+00,-3.9282226560E+00
+922.5000E-06,-2.2512562573E+00,+1.7311557601E+00,-3.9868164060E+00
+922.7500E-06,-2.0326632946E+00,+1.8266331465E+00,-3.8671875000E+00
+923.0000E-06,-1.8542713365E+00,+1.9271356580E+00,-3.7820434568E+00
+923.2500E-06,-1.9924622900E+00,+1.6256281235E+00,-3.6230468750E+00
+923.5000E-06,-2.0150753548E+00,+1.4798994823E+00,-3.5034179690E+00
+923.7500E-06,-1.7336683227E+00,+1.6658291281E+00,-3.4036254880E+00
+924.0000E-06,-1.6834170679E+00,+1.5301507371E+00,-3.2202148440E+00
+924.2500E-06,-1.6884421930E+00,+1.2864321470E+00,-2.9785156250E+00
+924.5000E-06,-1.5276381746E+00,+1.1683416958E+00,-2.6977539060E+00
+924.7500E-06,-1.3090452119E+00,+1.1834170730E+00,-2.5000000000E+00
+925.0000E-06,-969.8492354E-03,+1.2010050127E+00,-2.1777343750E+00
+925.2500E-06,-1.1256281286E+00,+804.0200919E-03,-1.9335937500E+00
+925.5000E-06,-1.0075376774E+00,+600.5025064E-03,-1.6113281250E+00
+925.7500E-06,-665.8291384E-03,+620.6030087E-03,-1.2890625000E+00
+926.0000E-06,-404.5226085E-03,+482.4120551E-03,-891.1132810E-03
+926.2500E-06,-464.8241154E-03,+160.8040184E-03,-627.4414060E-03
+926.5000E-06,-321.6080368E-03,-80.4020092E-03,-244.1406250E-03
+926.7500E-06,-150.7537682E-03,-208.5427125E-03,+56.1523440E-03
+927.0000E-06,+238.6934650E-03,-241.2060276E-03,+476.0742190E-03
+927.2500E-06,+206.0301481E-03,-437.1859254E-03,+634.7656250E-03
+927.5000E-06,+364.3216039E-03,-680.9045156E-03,+1.0449218750E+00
+927.7500E-06,+620.6030087E-03,-665.8291384E-03,+1.2792968750E+00
+928.0000E-06,+726.1306452E-03,-881.9095385E-03,+1.6015625000E+00
+928.2500E-06,+821.6080316E-03,-1.1708542583E+00,+1.9848632810E+00
+928.5000E-06,+1.0025125523E+00,-1.2487437050E+00,+2.2460937500E+00
+928.7500E-06,+1.2512562675E+00,-1.2989949617E+00,+2.5463867190E+00
+929.0000E-06,+1.2889447096E+00,-1.4472361654E+00,+2.7273559568E+00
+929.2500E-06,+1.3492462165E+00,-1.6432160633E+00,+2.9858398440E+00
+929.5000E-06,+1.4472361654E+00,-1.7311557601E+00,+3.1762695310E+00
+929.7500E-06,+1.7462311373E+00,-1.6306532486E+00,+3.3691406250E+00
+930.0000E-06,+1.7688442022E+00,-1.7688442022E+00,+3.5351562500E+00
+930.2500E-06,+1.6256281235E+00,-2.0552763594E+00,+3.6743164060E+00
+930.5000E-06,+1.7638190771E+00,-2.0150753548E+00,+3.7695312500E+00
+930.7500E-06,+2.0100502297E+00,-1.8492462113E+00,+3.8574218750E+00
+931.0000E-06,+1.9296482205E+00,-1.9321607831E+00,+3.8598632810E+00
+931.2500E-06,+1.7688442022E+00,-2.1708542481E+00,+3.9355468750E+00
+931.5000E-06,+1.8492462113E+00,-2.0904522389E+00,+3.9355468750E+00
+931.7500E-06,+1.9648241001E+00,-1.8718592762E+00,+3.8327026370E+00
+932.0000E-06,+1.9271356580E+00,-1.8542713364E+00,+3.7722778318E+00
+932.2500E-06,+1.6708542532E+00,-2.1080401787E+00,+3.7695312500E+00
+932.5000E-06,+1.6834170679E+00,-1.9346733456E+00,+3.6132812500E+00
+932.7500E-06,+1.7462311373E+00,-1.7110552578E+00,+3.4570312500E+00
+933.0000E-06,+1.4497487279E+00,-1.7663316396E+00,+3.2128906250E+00
+933.2500E-06,+1.3492462165E+00,-1.6884421930E+00,+3.0297851560E+00
+933.5000E-06,+1.2964823972E+00,-1.5175879244E+00,+2.8125000000E+00
+933.7500E-06,+1.1708542583E+00,-1.3216080265E+00,+2.4902343750E+00
+934.0000E-06,+1.0402009944E+00,-1.2110552629E+00,+2.2460937500E+00
+934.2500E-06,+741.2060225E-03,-1.2060301378E+00,+1.9409179690E+00
+934.5000E-06,+718.5929576E-03,-969.8492353E-03,+1.6796875000E+00
+934.7500E-06,+585.4271292E-03,-723.6180827E-03,+1.3012695310E+00
+935.0000E-06,+246.2311526E-03,-876.8844135E-03,+1.1206054690E+00
+935.2500E-06,+97.9899490E-03,-608.0401940E-03,+703.4301755E-03
+935.5000E-06,+80.4020092E-03,-278.8944696E-03,+353.6987307E-03
+935.7500E-06,-115.5778887E-03,-115.5778887E-03,+0.0E+00
+936.0000E-06,-399.4974834E-03,-158.2914558E-03,-244.1406250E-03
+936.2500E-06,-580.4020041E-03,+62.8140694E-03,-644.5312500E-03
+936.5000E-06,-525.1256223E-03,+359.2964788E-03,-888.6718750E-03
+936.7500E-06,-665.8291383E-03,+597.9899439E-03,-1.2670898440E+00
+937.0000E-06,-1.0427135569E+00,+562.8140643E-03,-1.6088867190E+00
+937.2500E-06,-1.2688442073E+00,+660.8040133E-03,-1.9335937500E+00
+937.5000E-06,-1.2110552629E+00,+917.0854181E-03,-2.1362304690E+00
+937.7500E-06,-1.2864321470E+00,+1.1256281286E+00,-2.4121093750E+00
+938.0000E-06,-1.6055276212E+00,+1.0477386820E+00,-2.6562500000E+00
+938.2500E-06,-1.7060301327E+00,+1.1708542583E+00,-2.8833007810E+00
+938.5000E-06,-1.6884421930E+00,+1.4472361654E+00,-3.1445312500E+00
+938.7500E-06,-1.7688442022E+00,+1.5854271190E+00,-3.3569335940E+00
+939.0000E-06,-1.9321607831E+00,+1.5251256121E+00,-3.4667968750E+00
+939.2500E-06,-2.0728642992E+00,+1.5452261144E+00,-3.6230468750E+00
+939.5000E-06,-1.9346733456E+00,+1.8065326442E+00,-3.7426757810E+00
+939.7500E-06,-2.0326632946E+00,+1.8492462113E+00,-3.8891601560E+00
+940.0000E-06,-2.2487436948E+00,+1.6909547555E+00,-3.9453125000E+00
+940.2500E-06,-2.1256281185E+00,+1.8316582716E+00,-3.9624023440E+00
+940.5000E-06,-1.9673366626E+00,+1.9296482205E+00,-3.9038085940E+00
+940.7500E-06,-2.0100502297E+00,+1.8492462113E+00,-3.8671875000E+00
+941.0000E-06,-2.0201004798E+00,+1.8391959612E+00,-3.8671875000E+00
+941.2500E-06,-1.9472361603E+00,+1.7688442022E+00,-3.7182617190E+00
+941.5000E-06,-1.7688442022E+00,+1.8442210863E+00,-3.6181640630E+00
+941.7500E-06,-1.7462311373E+00,+1.6884421930E+00,-3.4420776370E+00
+942.0000E-06,-1.8467336488E+00,+1.4497487279E+00,-3.3007812500E+00
+942.2500E-06,-1.5904522440E+00,+1.4648241052E+00,-3.0566406250E+00
+942.5000E-06,-1.3241205891E+00,+1.5326632996E+00,-2.8637695310E+00
+942.7500E-06,-1.3216080266E+00,+1.2512562675E+00,-2.5781250000E+00
+943.0000E-06,-1.2889447096E+00,+1.0427135569E+00,-2.3339843750E+00
+943.2500E-06,-1.0452261195E+00,+1.1080401889E+00,-2.1606445310E+00
+943.5000E-06,-728.6432078E-03,+1.0829145615E+00,-1.8188476560E+00
+943.7500E-06,-746.2311475E-03,+723.6180827E-03,-1.4770507810E+00
+944.0000E-06,-798.9949668E-03,+326.6331618E-03,-1.1328125000E+00
+944.2500E-06,-527.6381848E-03,+293.9698469E-03,-827.6367190E-03
+944.5000E-06,-165.8291434E-03,+321.6080368E-03,-493.1640620E-03
+944.7500E-06,-195.9798979E-03,+22.6130648E-03,-222.1679690E-03
+945.0000E-06,-155.7788933E-03,-238.6934650E-03,+80.5664060E-03
+945.2500E-06,+223.6180878E-03,-195.9798979E-03,+417.4804690E-03
+945.5000E-06,+402.0100459E-03,-364.3216039E-03,+764.1601560E-03
+945.7500E-06,+517.5879347E-03,-550.2512496E-03,+1.0668945310E+00
+946.0000E-06,+560.3015018E-03,-881.9095386E-03,+1.4401245123E+00
+946.2500E-06,+758.7939623E-03,-929.6482307E-03,+1.6796875000E+00
+946.5000E-06,+959.7989852E-03,-1.0075376774E+00,+1.9604492190E+00
+946.7500E-06,+907.0351659E-03,-1.2864321470E+00,+2.1899414060E+00
+947.0000E-06,+1.1256281286E+00,-1.4472361654E+00,+2.5683593750E+00
+947.2500E-06,+1.3492462164E+00,-1.4648241052E+00,+2.8125000000E+00
+947.5000E-06,+1.4522612904E+00,-1.5603014916E+00,+3.0053710940E+00
+947.7500E-06,+1.4246231006E+00,-1.8140703318E+00,+3.2348632810E+00
+948.0000E-06,+1.5226130496E+00,-1.8567838989E+00,+3.3718872067E+00
+948.2500E-06,+1.7060301328E+00,-1.8492462113E+00,+3.5522460940E+00
+948.5000E-06,+1.8492462113E+00,-1.8919597785E+00,+3.7329101560E+00
+948.7500E-06,+1.6532663134E+00,-2.1834170628E+00,+3.8327026370E+00
+949.0000E-06,+1.6909547555E+00,-2.2487436948E+00,+3.9355468750E+00
+949.2500E-06,+1.9296482205E+00,-2.0100502297E+00,+3.9355468750E+00
+949.5000E-06,+1.9346733456E+00,-2.0427135468E+00,+3.9721679690E+00
+949.7500E-06,+1.7110552578E+00,-2.2286431925E+00,+3.9355468750E+00
+950.0000E-06,+1.8442210863E+00,-2.0929648014E+00,+3.9331054690E+00
+950.2500E-06,+1.9296482205E+00,-1.9296482205E+00,+3.8574218750E+00
+950.5000E-06,+1.8015075192E+00,-1.8542713364E+00,+3.6499023440E+00
+950.7500E-06,+1.6080401838E+00,-1.9296482205E+00,+3.5351562500E+00
+951.0000E-06,+1.4522612904E+00,-1.9246230955E+00,+3.3691406250E+00
+951.2500E-06,+1.5175879245E+00,-1.7613065124E+00,+3.2739257810E+00
+951.5000E-06,+1.4095477233E+00,-1.5653266167E+00,+2.9687500000E+00
+951.7500E-06,+1.1482411935E+00,-1.5276381746E+00,+2.6684570310E+00
+952.0000E-06,+1.1256281286E+00,-1.2889447095E+00,+2.4050903317E+00
+952.2500E-06,+1.1080401889E+00,-1.0452261195E+00,+2.1508789060E+00
+952.5000E-06,+841.7085340E-03,-1.0075376774E+00,+1.8457031250E+00
+952.7500E-06,+655.7788883E-03,-871.8592863E-03,+1.5234375000E+00
+953.0000E-06,+484.9246176E-03,-723.6180827E-03,+1.2036132810E+00
+953.2500E-06,+419.5979857E-03,-527.6381848E-03,+939.9414060E-03
+953.5000E-06,+160.8040184E-03,-444.7236131E-03,+598.1445310E-03
+953.7500E-06,-57.7889444E-03,-379.3969811E-03,+312.5000000E-03
+954.0000E-06,-80.4020092E-03,-82.9145717E-03,+2.4414060E-03
+954.2500E-06,-195.9798980E-03,+188.4422082E-03,-390.9301755E-03
+954.5000E-06,-482.4120551E-03,+160.8040184E-03,-644.5312500E-03
+954.7500E-06,-723.6180827E-03,+241.2060276E-03,-966.7968750E-03
+955.0000E-06,-728.6432077E-03,+560.3015018E-03,-1.2915039060E+00
+955.2500E-06,-866.8341613E-03,+741.2060225E-03,-1.6113281250E+00
+955.5000E-06,-1.1683416958E+00,+723.6180827E-03,-1.8969726560E+00
+955.7500E-06,-1.4824120450E+00,+768.8442123E-03,-2.2558593750E+00
+956.0000E-06,-1.4447236029E+00,+1.0477386820E+00,-2.5000000000E+00
+956.2500E-06,-1.4020100358E+00,+1.3492462164E+00,-2.7536010745E+00
+956.5000E-06,-1.6834170680E+00,+1.2914572720E+00,-2.9785156250E+00
+956.7500E-06,-1.9070351557E+00,+1.2286432026E+00,-3.1445312500E+00
+957.0000E-06,-1.7738693272E+00,+1.6030150588E+00,-3.3789062500E+00
+957.2500E-06,-1.8316582716E+00,+1.7060301328E+00,-3.5449218750E+00
+957.5000E-06,-2.0527637968E+00,+1.6457286259E+00,-3.7011718750E+00
+957.7500E-06,-2.1482411833E+00,+1.6306532486E+00,-3.7792968750E+00
+958.0000E-06,-2.1658291231E+00,+1.6959798805E+00,-3.8696289060E+00
+958.2500E-06,-2.0728642991E+00,+1.8668341511E+00,-3.9453125000E+00
+958.5000E-06,-2.2085426902E+00,+1.7738693272E+00,-3.9868164060E+00
+958.7500E-06,-2.1834170629E+00,+1.7562813874E+00,-3.9453125000E+00
+959.0000E-06,-2.0100502297E+00,+1.9296482205E+00,-3.9453125000E+00
+959.2500E-06,-1.9924622899E+00,+1.9120602807E+00,-3.9089965814E+00
+959.5000E-06,-2.0527637968E+00,+1.7261306351E+00,-3.7792968750E+00
+959.7500E-06,-1.9296482205E+00,+1.6658291282E+00,-3.6010742190E+00
+960.0000E-06,-1.7638190772E+00,+1.6155778713E+00,-3.3816528317E+00
+960.2500E-06,-1.6708542532E+00,+1.5452261144E+00,-3.2226562500E+00
+960.5000E-06,-1.6080401838E+00,+1.3668341562E+00,-2.9785156250E+00
+960.7500E-06,-1.4472361654E+00,+1.3090452118E+00,-2.7590942380E+00
+961.0000E-06,-1.1281406911E+00,+1.4472361654E+00,-2.5805664060E+00
+961.2500E-06,-1.0804019990E+00,+1.2512562674E+00,-2.3339843750E+00
+961.5000E-06,-1.1256281286E+00,+884.4221011E-03,-2.0117187500E+00
+961.7500E-06,-849.2462215E-03,+839.1959715E-03,-1.6894531250E+00
+962.0000E-06,-562.8140643E-03,+728.6432077E-03,-1.2942504877E+00
+962.2500E-06,-545.2261245E-03,+562.8140643E-03,-1.1157226560E+00
+962.5000E-06,-525.1256222E-03,+278.8944697E-03,-810.5468750E-03
+962.7500E-06,-276.3819072E-03,+103.0150740E-03,-385.4370120E-03
+963.0000E-06,+77.8894467E-03,+80.4020092E-03,-2.7465817E-03
+963.2500E-06,+143.2160786E-03,-52.7638194E-03,+190.4296881E-03
+963.5000E-06,+80.4020092E-03,-439.6984880E-03,+515.1367190E-03
+963.7500E-06,+356.7839164E-03,-447.2361755E-03,+800.7812500E-03
+964.0000E-06,+718.5929577E-03,-565.3266268E-03,+1.2768554690E+00
+964.2500E-06,+643.2160735E-03,-884.4221011E-03,+1.5234375000E+00
+964.5000E-06,+761.3065248E-03,-1.0879396866E+00,+1.8457031250E+00
+964.7500E-06,+929.6482307E-03,-1.1959798878E+00,+2.1212768561E+00
+965.0000E-06,+972.3617978E-03,-1.4346733529E+00,+2.3974609381E+00
+965.2500E-06,+1.1432160684E+00,-1.4296482256E+00,+2.5683593750E+00
+965.5000E-06,+1.1633165707E+00,-1.6884421930E+00,+2.8491210940E+00
+965.7500E-06,+1.4472361654E+00,-1.6658291282E+00,+3.1100463870E+00
+966.0000E-06,+1.6055276213E+00,-1.6909547555E+00,+3.2910156250E+00
+966.2500E-06,+1.5452261144E+00,-1.9296482205E+00,+3.4741210940E+00
+966.5000E-06,+1.5653266167E+00,-2.0954773639E+00,+3.6547851560E+00
+966.7500E-06,+1.7688442022E+00,-2.0100502297E+00,+3.7695312500E+00
+967.0000E-06,+1.7763818896E+00,-2.0854271139E+00,+3.8598632810E+00
+967.2500E-06,+1.7060301328E+00,-2.2336683175E+00,+3.9355468750E+00
+967.5000E-06,+1.6884421930E+00,-2.2085426902E+00,+3.8940429690E+00
+967.7500E-06,+1.8492462113E+00,-2.0678391741E+00,+3.9135742190E+00
+968.0000E-06,+1.9271356580E+00,-1.9346733455E+00,+3.8598632810E+00
+968.2500E-06,+1.6708542532E+00,-2.1256281185E+00,+3.7887573245E+00
+968.5000E-06,+1.5653266167E+00,-2.1758793731E+00,+3.7329101560E+00
+968.7500E-06,+1.8040200818E+00,-1.8944723409E+00,+3.6914062500E+00
+969.0000E-06,+1.6105527463E+00,-1.8467336489E+00,+3.4570312500E+00
+969.2500E-06,+1.3668341562E+00,-1.9296482205E+00,+3.2910156250E+00
+969.5000E-06,+1.2864321470E+00,-1.8115577692E+00,+3.0935668942E+00
+969.7500E-06,+1.3316582766E+00,-1.5276381746E+00,+2.8564453119E+00
+970.0000E-06,+1.2839195845E+00,-1.2914572720E+00,+2.5708007810E+00
+970.2500E-06,+1.0728643092E+00,-1.2587939573E+00,+2.3242187500E+00
+970.5000E-06,+809.0452169E-03,-1.2437185799E+00,+2.0486450192E+00
+970.7500E-06,+861.8090363E-03,-929.6482307E-03,+1.7895507810E+00
+971.0000E-06,+721.1055202E-03,-804.0200919E-03,+1.5209960940E+00
+971.2500E-06,+339.1959766E-03,-866.8341613E-03,+1.2011718750E+00
+971.5000E-06,+241.2060276E-03,-562.8140643E-03,+800.7812500E-03
+971.7500E-06,+125.6281388E-03,-356.7839164E-03,+478.5156250E-03
+972.0000E-06,-75.3768842E-03,-314.0703493E-03,+231.9335940E-03
+972.2500E-06,-241.2060276E-03,-97.9899490E-03,-148.9257810E-03
+972.5000E-06,-316.5829118E-03,+80.4020092E-03,-400.0854498E-03
+972.7500E-06,-424.6231107E-03,+379.3969812E-03,-810.5468750E-03
+973.0000E-06,-643.2160735E-03,+402.0100459E-03,-1.0546875000E+00
+973.2500E-06,-1.0100502398E+00,+437.1859256E-03,-1.4550781250E+00
+973.5000E-06,-1.0075376773E+00,+718.5929577E-03,-1.7306518558E+00
+973.7500E-06,-1.0226130547E+00,+929.6482306E-03,-1.9555664060E+00
+974.0000E-06,-1.3618090312E+00,+891.9597885E-03,-2.2583007810E+00
+974.2500E-06,-1.5728643042E+00,+1.0452261195E+00,-2.6220703119E+00
+974.5000E-06,-1.5653266167E+00,+1.2487437049E+00,-2.8222656250E+00
+974.7500E-06,-1.5050251098E+00,+1.5276381746E+00,-3.0346679690E+00
+975.0000E-06,-1.6130653087E+00,+1.6005024963E+00,-3.2202148440E+00
+975.2500E-06,-1.9296482205E+00,+1.5100502348E+00,-3.4475708004E+00
+975.5000E-06,-1.8542713363E+00,+1.6834170680E+00,-3.5449218750E+00
+975.7500E-06,-1.8140703317E+00,+1.9070351558E+00,-3.7231445310E+00
+976.0000E-06,-2.0854271140E+00,+1.7738693271E+00,-3.8671875000E+00
+976.2500E-06,-2.1708542481E+00,+1.7688442022E+00,-3.9453125000E+00
+976.5000E-06,-2.0477386718E+00,+1.8492462113E+00,-3.9038085940E+00
+976.7500E-06,-1.9522612853E+00,+1.9522612853E+00,-3.9111328119E+00
+977.0000E-06,-2.0929648014E+00,+1.9271356581E+00,-4.0234375000E+00
+977.2500E-06,-2.0628140492E+00,+1.8768844011E+00,-3.9453125000E+00
+977.5000E-06,-1.9296482205E+00,+1.8869346535E+00,-3.8204956058E+00
+977.7500E-06,-1.7562813873E+00,+1.8844220910E+00,-3.6450195310E+00
+978.0000E-06,-1.8492462113E+00,+1.6884421930E+00,-3.5449218750E+00
+978.2500E-06,-1.8944723409E+00,+1.5452261144E+00,-3.4475708004E+00
+978.5000E-06,-1.5226130496E+00,+1.6130653087E+00,-3.1445312500E+00
+978.7500E-06,-1.4824120450E+00,+1.4346733505E+00,-2.9223632809E+00
+979.0000E-06,-1.4472361654E+00,+1.2839195845E+00,-2.7319335941E+00
+979.2500E-06,-1.3040200868E+00,+1.1708542582E+00,-2.4807739254E+00
+979.5000E-06,-1.0025125524E+00,+1.1683416957E+00,-2.1777343750E+00
+979.7500E-06,-907.0351659E-03,+1.0226130547E+00,-1.9335937500E+00
+980.0000E-06,-964.8241103E-03,+640.7035110E-03,-1.6088867191E+00
+980.2500E-06,-786.4321521E-03,+437.1859256E-03,-1.2280273441E+00
+980.5000E-06,-402.0100459E-03,+482.4120551E-03,-888.6718750E-03
+980.7500E-06,-356.7839164E-03,+309.0452219E-03,-669.2504879E-03
+981.0000E-06,-399.4974835E-03,-77.8894467E-03,-322.2656250E-03
+981.2500E-06,-223.6180877E-03,-223.6180877E-03,+0.0E+00
+981.5000E-06,+165.8291433E-03,-198.4924605E-03,+359.1918942E-03
+981.7500E-06,+298.9949720E-03,-344.2211015E-03,+634.7656250E-03
+982.0000E-06,+316.5829118E-03,-567.8391893E-03,+878.9062500E-03
+982.2500E-06,+437.1859256E-03,-866.8341613E-03,+1.2963867191E+00
+982.5000E-06,+718.5929578E-03,-846.7336590E-03,+1.5600585941E+00
+982.7500E-06,+826.6331567E-03,-1.0226130547E+00,+1.8457031250E+00
+983.0000E-06,+809.0452168E-03,-1.3618090313E+00,+2.1679687500E+00
+983.2500E-06,+1.0904522490E+00,-1.3844220960E+00,+2.4710083004E+00
+983.5000E-06,+1.2914572720E+00,-1.4422110405E+00,+2.7246093750E+00
+983.7500E-06,+1.2864321470E+00,-1.6080401838E+00,+2.8906250000E+00
+984.0000E-06,+1.4396984780E+00,-1.6959798804E+00,+3.1347656250E+00
+984.2500E-06,+1.4924622949E+00,-1.7864321420E+00,+3.2739257809E+00
+984.5000E-06,+1.7261306351E+00,-1.8542713363E+00,+3.5766601559E+00
+984.7500E-06,+1.6658291282E+00,-1.9748743501E+00,+3.6352539059E+00
+985.0000E-06,+1.5326632995E+00,-2.1683416856E+00,+3.6938476559E+00
+985.2500E-06,+1.7864321420E+00,-2.0728642991E+00,+3.8574218750E+00
+985.5000E-06,+1.9346733455E+00,-2.0050251048E+00,+3.9355468750E+00
+985.7500E-06,+1.7336683225E+00,-2.2060301278E+00,+3.9355468750E+00
+986.0000E-06,+1.7663316397E+00,-2.1733668106E+00,+3.9355468750E+00
+986.2500E-06,+1.9748743501E+00,-1.9648241002E+00,+3.9355468750E+00
+986.5000E-06,+1.8919597784E+00,-1.9296482205E+00,+3.8162231442E+00
+986.7500E-06,+1.7688442022E+00,-2.0100502297E+00,+3.7695312500E+00
+987.0000E-06,+1.5301507371E+00,-2.0100502297E+00,+3.5375976559E+00
+987.2500E-06,+1.6432160634E+00,-1.8768844010E+00,+3.5180664059E+00
+987.5000E-06,+1.6507537508E+00,-1.6080401838E+00,+3.2543945309E+00
+987.7500E-06,+1.3542713413E+00,-1.6432160634E+00,+2.9907226559E+00
+988.0000E-06,+1.2085427003E+00,-1.6080401838E+00,+2.8149414059E+00
+988.2500E-06,+1.3316582766E+00,-1.2864321470E+00,+2.6123046869E+00
+988.5000E-06,+1.2060301378E+00,-1.1256281286E+00,+2.3242187500E+00
+988.7500E-06,+919.5979807E-03,-1.0678391842E+00,+1.9799804691E+00
+989.0000E-06,+721.1055202E-03,-889.4472260E-03,+1.6040039059E+00
+989.2500E-06,+723.6180827E-03,-706.0301429E-03,+1.4260864254E+00
+989.5000E-06,+557.7889394E-03,-487.4371801E-03,+1.0449218750E+00
+989.7500E-06,+241.2060276E-03,-482.4120551E-03,+722.6562500E-03
+990.0000E-06,+82.9145717E-03,-399.4974835E-03,+478.5156250E-03
+990.2500E-06,+62.8140694E-03,-17.5879398E-03,+78.1250000E-03
+990.5000E-06,-155.7788935E-03,+123.1155762E-03,-280.7617191E-03
+990.7500E-06,-482.4120551E-03,+80.4020092E-03,-566.4062500E-03
+991.0000E-06,-409.5477333E-03,+394.4723586E-03,-810.5468750E-03
+991.2500E-06,-643.2160735E-03,+562.8140643E-03,-1.2109375000E+00
+991.5000E-06,-809.0452168E-03,+680.9045156E-03,-1.4965820309E+00
+991.7500E-06,-1.1256281286E+00,+701.0050179E-03,-1.8334960941E+00
+992.0000E-06,-1.2814070221E+00,+809.0452168E-03,-2.0996093750E+00
+992.2500E-06,-1.1432160685E+00,+1.2060301378E+00,-2.3510742191E+00
+992.5000E-06,-1.3668341562E+00,+1.2060301378E+00,-2.5781250000E+00
+992.7500E-06,-1.6306532485E+00,+1.2060301378E+00,-2.8442382809E+00
+993.0000E-06,-1.6934673179E+00,+1.4396984780E+00,-3.1417846683E+00
+993.2500E-06,-1.6708542531E+00,+1.6256281236E+00,-3.3007812500E+00
+993.5000E-06,-1.8492462113E+00,+1.6080401838E+00,-3.4667968750E+00
+993.7500E-06,-2.0100502297E+00,+1.5276381746E+00,-3.5449218750E+00
+994.0000E-06,-2.0879396765E+00,+1.6105527462E+00,-3.7011718750E+00
+994.2500E-06,-1.9748743500E+00,+1.8668341512E+00,-3.8479614254E+00
+994.5000E-06,-2.0854271140E+00,+1.8542713363E+00,-3.9453125000E+00
+994.7500E-06,-2.2864321370E+00,+1.6758793780E+00,-3.9672851559E+00
+995.0000E-06,-2.1683416857E+00,+1.8467336489E+00,-4.0185546881E+00
+995.2500E-06,-1.9472361604E+00,+1.9924622899E+00,-3.9453125000E+00
+995.5000E-06,-2.0527637968E+00,+1.8492462113E+00,-3.9086914059E+00
+995.7500E-06,-2.1356783684E+00,+1.7236180727E+00,-3.8671875000E+00
+996.0000E-06,-1.9296482205E+00,+1.6909547554E+00,-3.6254882809E+00
+996.2500E-06,-1.8768844010E+00,+1.5979899340E+00,-3.4838867191E+00
+996.5000E-06,-1.7311557600E+00,+1.5653266167E+00,-3.3007812500E+00
+996.7500E-06,-1.7914572669E+00,+1.3090452118E+00,-3.1033325188E+00
+997.0000E-06,-1.5251256121E+00,+1.4472361654E+00,-2.9760742191E+00
+997.2500E-06,-1.3216080267E+00,+1.3944723459E+00,-2.7172851559E+00
+997.5000E-06,-1.3241205892E+00,+1.0879396865E+00,-2.4121093750E+00
+997.7500E-06,-1.2286432026E+00,+942.2110455E-03,-2.1777343750E+00
+998.0000E-06,-809.0452168E-03,+962.3115478E-03,-1.7797851559E+00
+998.2500E-06,-723.6180827E-03,+741.2060225E-03,-1.4721679691E+00
+998.5000E-06,-728.6432076E-03,+439.6984881E-03,-1.1743164059E+00
+998.7500E-06,-620.6030088E-03,+321.6080368E-03,-944.8242191E-03
+999.0000E-06,-319.0954743E-03,+243.7185900E-03,-566.4062500E-03
+999.2500E-06,-35.1758797E-03,+143.2160785E-03,-183.1054691E-03
+999.5000E-06,-118.0904513E-03,-193.4673356E-03,+73.2421882E-03
+999.7500E-06,+0.0E+00,-344.2211015E-03,+337.2192379E-03
+1.0000000E-03,+399.4974835E-03,-326.6331617E-03,+725.0976559E-03
+1.0002500E-03,+562.8140643E-03,-545.2261245E-03,+1.1059570309E+00
+1.0005000E-03,+520.1004973E-03,-884.4221011E-03,+1.3986206058E+00
+1.0007500E-03,+643.2160735E-03,-1.0226130547E+00,+1.6577148441E+00
+1.0010000E-03,+886.9346635E-03,-1.0427135570E+00,+1.9238281250E+00
+1.0012500E-03,+1.0628140593E+00,-1.1884421980E+00,+2.2460937500E+00
